カード名,商品コード,レアリティ,還元pt,カード画像URL,ローカル画像パス
コロトックV,PK-3678,RR,90.0,https://drive.google.com/file/d/1iMP9msoFQuNN5IfCacLWb1QguACIc9kN/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/コロトック.jpg
アーマーガアV,PK-3679,RR,90.0,https://drive.google.com/file/d/1fOvLqck8HPTKpZQIziqQsbYlbsTGGxZq/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/アーマーガア.jpg
ボルケニオンV,PK-3680,RR,90.0,https://drive.google.com/file/d/1oKuDyeCnin_CiF9XJasTubLHAhv2NG9V/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ボルケニオン.jpg
はくばバドレックスV,PK-3681,RR,90.0,https://drive.google.com/file/d/1OeZ-en8RrEb0PSvnQN-iPp2rdl33H7xa/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/はくばバドレックス血3.jpg
ガラルギャロップV,PK-3682,RR,90.0,https://drive.google.com/file/d/1otkm5HJEcqCWhPJOPR7ylD5IKRmtiySF/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ガラルギャロップ.jpg
サダイジャV,PK-3683,RR,90.0,https://drive.google.com/file/d/1PFC_ZuCZLPXkYjEmedHthXnp2FyGX4t_/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/サダイジャ.jpg
レパルダスV,PK-3684,RR,90.0,https://drive.google.com/file/d/1kaia4v4XC49hENJJN8vsuLaXsyTCtO6r/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/レパルダス.webp
トルネロスV,PK-3685,RR,90.0,https://drive.google.com/file/d/1nCaUcjkYY_YkDx1_PUDTXAe_oShXsm24/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/トルネロス.webp
ウオチルドンV,PK-3686,RR,90.0,https://drive.google.com/file/d/1fwPcTN42bioMtwqCPl5ACyJYeU9FA_Q1/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/images/card_02593.webp
ゼラオラV,PK-3687,RR,90.0,https://drive.google.com/file/d/1jiu1lm-zqPAaM9lUKBZIYs4jENkHhrUo/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ゼラオラ.webp
こくばバドレックスV,PK-3688,RR,90.0,https://drive.google.com/file/d/1hCBrHg13s8UtnYPFtFidzPEqtZiTK7t7/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/こくばバドレックスル.jpg
ハピナスV,PK-3689,RR,90.0,https://drive.google.com/file/d/1n8yGe3_mJXvjFHl2DnKi5q_8Fh7AX1ma/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ハピナス.jpg
ウェーニバルex,PK-3690,RR,90.0,https://drive.google.com/file/d/1sWs27bltWFqvVwQfVik3hG2jec-_OXrY/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ウェーニバル四.jpg
ルガルガンex,PK-3691,RR,90.0,https://drive.google.com/file/d/1HuxpWSi4Y3ysl4ZdJQWqvsJuvsR77nGg/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ルガルガン.webp
パルデアドオーex,PK-3692,RR,90.0,https://drive.google.com/file/d/1lrmJoTVex933IZSlpogkeYViUHb6GAJF/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/images/card_62913.webp
コライドンex,PK-3693,RR,90.0,https://drive.google.com/file/d/1wcWXrcXzcPbVGqUMxwXPpzkdPiZOkLVT/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/コライドン.webp
ドクロッグex,PK-3694,RR,90.0,https://drive.google.com/file/d/1ss-BSFWIifuEdCxKgM3mCf6KBGAZs9hP/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ドクロッグ.jpg
パフュートンex,PK-3695,RR,90.0,https://drive.google.com/file/d/1vwzD6Im1G9vDZ1aC0B8rzfUPVbfRCcLJ/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/パフュートン.jpg
ジバコイルex,PK-3696,RR,90.0,https://drive.google.com/file/d/1_edtdTnzvPhoBOMHBonFFhgJ2ktHuDKD/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ジバコイル.jpg
バオッキーV,PK-3697,RR,90.0,https://drive.google.com/file/d/1KPY7RWeH-_UXUDPGwgZOseJCv_XBdRbQ/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/バオッキー.webp
スイクンV,PK-3698,RR,90.0,https://drive.google.com/file/d/16gfcSRtnDciOTW7QLmoDcgpDN79O4vb5/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/スイクン.webp
ネオラントV,PK-3699,RR,90.0,https://drive.google.com/file/d/188Cg2bURixRP6xEWkOvrCcpCQ6wEpr9S/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ネオラント.jpg
ブリムオンV,PK-3700,RR,90.0,https://drive.google.com/file/d/1y_emXOlZ2uvooNwRWyyu7OnpHSGyDkcV/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/images/card_37001.jpg
ラブトロスV,PK-3701,RR,90.0,https://drive.google.com/file/d/1cTNI9C4sz6rZfM8SJMOLnu0dCroHDLzv/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ラブトロス.jpg
かがやくルチャブル,PK-3702,K,90.0,https://drive.google.com/file/d/1kf9hEV6JFtp7nxqKmzFZ9aPJcfwS_VbI/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/かがやくルチャブル.jpg
ドラピオンV,PK-3703,RR,90.0,https://drive.google.com/file/d/1WKWZUQv_32yLMk6yZHz0cSTbg3OrJCnF/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ドラピオン.jpg
ゲノセクトV,PK-3704,RR,90.0,https://drive.google.com/file/d/1l3KaTLUqmkandrGa33vVNujuPXD-p0iZ/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ゲノセクト.jpg
ガブリアスV,PK-3705,RR,90.0,https://drive.google.com/file/d/1baXR7t2aOSoX682t0kY9i9uSBDK19CU-/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ガブリアス.jpg
レジギガスV,PK-3706,RR,90.0,https://drive.google.com/file/d/1DhVchBs3_jIw9-gvELlyMl0W_H02rmZR/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/レジギガス.jpg
ヒスイゾロアークV,PK-3707,RR,90.0,https://drive.google.com/file/d/1-DOM03MxHE7t5jaOBgkPyQQUKCTP1cE1/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ヒスイゾロアーク_.jpg
ヤレユータンV,PK-3708,RR,90.0,https://drive.google.com/file/d/17dUEvOU5Gvz9hsAp3ChtwgyHxyB2OAEZ/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ヤレユータン.jpg
ブリガロンV,PK-3709,RR,90.0,https://drive.google.com/file/d/1fBXoFFsnjEW4ydvwQY7Ttvm6eCWzZ2TT/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ブリガロン.jpg
オムスターV,PK-3710,RR,90.0,https://drive.google.com/file/d/1EkB8R09eMj96yfnWfUogQgIWxhD3RXx3/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/オムスター.jpg
アンノーンV,PK-3711,RR,90.0,https://drive.google.com/file/d/1ctYIYXri3OjNN1PelGPrWZD9JQibH_WA/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/アンノーン.jpg
アローラナッシーV,PK-3712,RR,90.0,https://drive.google.com/file/d/1vaDbtb_0dd4n6CXoe__bsf2skb7DE8Lm/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/アローラナッシー.jpg
ラプラス,PK-3713,K,90.0,https://drive.google.com/file/d/13k6TZxq196CpIfJPjGobHMAfL2GOHJxH/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ラプラス.jpg
フリーザー,PK-3714,R,90.0,https://drive.google.com/file/d/14RuhiN-SH06lFvfR6QaGbf0CDhlAd_Fk/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/フリーザー.jpg
ビリジオンV,PK-3715,RR,90.0,https://drive.google.com/file/d/1bXXXe80ifaQfx9qKFURWm16yWaAON9RT/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ビリジオン.webp
スターミーV,PK-3716,RR,90.0,https://drive.google.com/file/d/1IBhIQNKizq3CXAGARA9lc_Ny31Z9wya3/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/スターミー.jpg
ヒスイバクフーンV,PK-3717,RR,90.0,https://drive.google.com/file/d/1DjFTayaMwDzKuCJcEbKgzKEzd1i9PagA/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ヒスイバクフーン.jpg
かがやくルチャブル,PK-3718,K,90.0,https://drive.google.com/file/d/1y-9B2UZjri6URV-Tc35ehyWHrQ0_qUSC/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/かがやくルチャブル.jpg
ジャローダV,PK-3719,RR,90.0,https://drive.google.com/file/d/1Imj-joUnqEwSCuz2r0lWAkehqDzbLve2/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ジャローダ.jpg
レシラムV,PK-3720,RR,90.0,https://drive.google.com/file/d/1KdgkiwPl_12acfkOoYewlSSEYDr97Ne3/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/レシラム.jpg
クチートV,PK-3721,RR,90.0,https://drive.google.com/file/d/1Ysw-RZA0-9-MWD6SjMAbhfP-pBM959QW/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/クチート.jpg
マギアナV,PK-3722,RR,90.0,https://drive.google.com/file/d/1TOQanlJ9sNmALv2GPG5mRuArm7O3iCi3/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/マギアナ.jpg
ドラピオンV,PK-3723,RR,90.0,https://drive.google.com/file/d/1-PmmmVUjaKdBMWOeWHYsk82GIlALSsDS/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ドラピオン.jpg
ガラルニャイキングV,PK-3724,RR,90.0,https://drive.google.com/file/d/1NpoxR7XHMqzLL3TRSZc1Lzj44Km5BsdF/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ガラルニャイキング.jpg
ヒスイマルマインV,PK-3725,RR,90.0,https://drive.google.com/file/d/1acAwWtUOtyXcFXrFhlUQ2zhYI5GwND2C/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/images/card_00285.webp
エルレイドV,PK-3726,RR,90.0,https://drive.google.com/file/d/1lmWF1Kso1Sg0VHEiPYi4yVrUa5zXIoYw/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/エルレイド.jpg
ドンカラスV,PK-3727,RR,90.0,https://drive.google.com/file/d/1897TgCXqXe1V9gLGPOT6F5VfhzsiR75I/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ドンカラス.jpg
フライゴンV,PK-3728,RR,90.0,https://drive.google.com/file/d/1zqbdez-35yJDb1DfeC1x9LA_987th8NX/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/フライゴン.jpg
スイクンV,PK-3729,RR,90.0,https://drive.google.com/file/d/1UW4IpkRHl9hztMDjoDBwrVGhjDnNf37C/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/スイクン.webp
ゴルーグV,PK-3730,RR,90.0,https://drive.google.com/file/d/1lkVibAZbNBtP31JgfFIst0ytIjaDvL6k/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ゴルーグ.jpg
ダストダスV,PK-3731,RR,90.0,https://drive.google.com/file/d/14PLMUnGjpOXtxNnG176EqwkwJkWU_4CR/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ダストダス.webp
オンバーンV,PK-3732,RR,90.0,https://drive.google.com/file/d/1ynjZwI6JL_pfBOb-8xpR5NPDmFX9lZ-J/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/オンバーン.jpg
オーロットV,PK-3733,RR,90.0,https://drive.google.com/file/d/1ExAlP5ajaQmJWtCaWuL5o7E3CkmxYed_/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/オーロット.jpg
レックウザV,PK-3734,RR,90.0,https://drive.google.com/file/d/1I5j6z_W5883Ozwff3GmoHNuIV34oy5be/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/レックウザ.jpg
アマージョV,PK-3735,RR,90.0,https://drive.google.com/file/d/1oaKU9senZHKHd--VhknManFQPGWEk-Sb/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/アマージョ.jpg
パルスワンV,PK-3736,RR,90.0,https://drive.google.com/file/d/1DWN_2M8OzNO9Uw9PIhMtqT55joCRg-yx/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/パルスワン.jpg
ヨクバリスV,PK-3737,RR,90.0,https://drive.google.com/file/d/1YliKT71pKjk_Zuh46cJNrn6BNr_C8MSI/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ヨクバリス.jpg
バシャーモV,PK-3738,RR,90.0,https://drive.google.com/file/d/1RGGjtz1a2c-kB5wohuVHdaqLdPQAa2L7/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/バシャーモ.jpg
ミミッキュV,PK-3739,RR,90.0,https://drive.google.com/file/d/1SylJvE7az65hDWoQzrrLEoA7Yj2xVVxA/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ミミッキュ.jpg
ガラルサンダーV,PK-3740,RR,90.0,https://drive.google.com/file/d/1We7dEFRWQ1caQF4pMHtPmp2EyQQMGGuV/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/images/card_02707.webp
いちげきウーラオスV,PK-3741,RR,90.0,https://drive.google.com/file/d/1V04BySVuHiRJlUj3WHIuY4Z1-3ayQOy-/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/いちげきウーラオス.jpg
れんげきウーラオスV,PK-3742,RR,90.0,https://drive.google.com/file/d/1xGWD91wDpdG_fEkyyEWNinmO6E5yC3wJ/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/れんげきウーラオス.jpg
ガラルファイヤーV,PK-3743,RR,90.0,https://drive.google.com/file/d/1RM_dOaxZYivRjg_FjNllIAW4uiteiWah/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/images/card_01778.webp
クロバットV,PK-3744,RR,90.0,https://drive.google.com/file/d/1pjPHvue4XZtAi8OpjD6dyS_FxFcyuZ9x/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/クロバット.jpg
ブラッキーV,PK-3745,RR,90.0,https://drive.google.com/file/d/1GgrmC0rIU24bIwT6xO3sy81JMeW4Kyct/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ブラッキー.webp
ムゲンダイナV,PK-3746,RR,90.0,https://drive.google.com/file/d/1QHmXvPQgChVTG5V9pAYS26pLUk5eKNu3/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ムゲンダイナ.jpg
アーマーガアV,PK-3747,RR,90.0,https://drive.google.com/file/d/11JvZ1zhkTCqX7mmhPbCKQI3f_yeRdQzi/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/アーマーガア.jpg
ジュラルドンV,PK-3748,RR,90.0,https://drive.google.com/file/d/1tQtYeKdYUJ2k5DjeiB819zSibTS9D6GI/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ジュラルドン.webp
ハピナスV,PK-3749,RR,90.0,https://drive.google.com/file/d/10JXw0QuM8iDhxeGwY-fnNpipM5bco9Eo/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ハピナス.jpg
コロトックV,PK-3750,RR,90.0,https://drive.google.com/file/d/1uuIECDxZzYCPRvN1-gG6746HrRDlAQIc/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/コロトック.jpg
ファイヤー,PK-3751,R,90.0,https://drive.google.com/file/d/1JiE2JL_9sJfBM_Fr-UXUgSdrt9NtJANz/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ファイヤー.webp
ゴウカザル,PK-3752,R,90.0,https://drive.google.com/file/d/1yD61eP1DSuaFyByR36o5dXUujUHDWY6Y/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ゴウカザル.jpg
エンペルト,PK-3753,R,90.0,https://drive.google.com/file/d/1MJ6eL_INv5pMgU6sRFnIBQGUUEz0VQJ7/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/エンペルト.jpg
ヨノワール,PK-3754,R,90.0,https://drive.google.com/file/d/1ZuDan3DAH3HqXgXJw59qHMqtAIr1Zqju/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ヨノワール.jpg
ガブリアス,PK-3755,R,90.0,https://drive.google.com/file/d/1gcmnt7XqvWRiuz3JtUfNGmXGrpdVuAjm/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ガブリアス.jpg
エクスレッグ,PK-3756,R,90.0,https://drive.google.com/file/d/1XD2rt1IwtugsHZwUyuO3xO8omcQPGt4c/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/エクスレッグ.jpg
ギャラドス,PK-3757,R,90.0,https://drive.google.com/file/d/1seMwiqvjPQoPTRj-SVrWPPDF1rKunGym/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ギャラドス.jpg
デカヌチャン,PK-3758,R,90.0,https://drive.google.com/file/d/1tZcMb3h75FRNs95lBHpr5-7ytcvOrLFK/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/デカヌチャン.webp
ハリテヤマ,PK-3759,R,90.0,https://drive.google.com/file/d/1lsYPFpyvWcxN2k05ft-8IQA9GGQ1IW9c/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ハリテヤマ.jpg
ヤミラミ,PK-3760,R,90.0,https://drive.google.com/file/d/1Sf5__d4nD1auJrRYg2i7Al033npwSNCh/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ヤミラミ.jpg
サザンドラ,PK-3761,R,90.0,https://drive.google.com/file/d/1RFirH74lRT_VeooT3EBsUAqTupKsdpI4/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/サザンドラ.jpg
ヤドラン,PK-3762,R,90.0,https://drive.google.com/file/d/1dV6hHsP0GLZgfG36H0T0ded8yUEY4WYj/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ヤドラン.webp
パーモット,PK-3763,R,90.0,https://drive.google.com/file/d/1EsAYWEL8edQN3Si0HLyuAb1SpF8Tfu53/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/パーモット.jpg
ハカドッグ,PK-3764,R,90.0,https://drive.google.com/file/d/1yr04_Js-fsc-MgX3wFnYI6xmB8hvS85_/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ハカドッグ.webp
クレッフィ,PK-3765,R,90.0,https://drive.google.com/file/d/1QEXzTmctXIjQ3SP0PVbxiV_01vuPXK09/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/クレッフィ.jpg
コノヨザル,PK-3766,R,90.0,https://drive.google.com/file/d/14rD-X41gUoSAIuWAz8rm93lgoWKujzmA/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/コノヨザル.jpg
イエッサン,PK-3767,R,90.0,https://drive.google.com/file/d/1wAMq73FvbYUJpVXEJmjKkAKqvhUkdbTO/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/イエッサン.jpg
博士の研究（フトゥー博士）,PK-3768,R,90.0,https://drive.google.com/file/d/1EMvtdkUlwELOHI7C93yNTBxxAouBYdnT/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/フトゥー博士のシナリオ.jpg
バドレックス,PK-3769,R,90.0,https://drive.google.com/file/d/1VEk6bHj8Ea0B9pOeA7Oh4LkEqGCwi4xw/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/バドレックス.jpg
ザルード,PK-3770,R,90.0,https://drive.google.com/file/d/10KH1gTWpXm2l5xDWSTVxnE1VkUYkIDkg/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ザルード.jpg
エンテイ,PK-3771,R,90.0,https://drive.google.com/file/d/10Jbm0J4MwCJ0DYgr6VrsGqd4SQ_z_zRb/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/エンテイ.jpg
ボルケニオン,PK-3772,R,90.0,https://drive.google.com/file/d/1-INDLAsO8adUpbC2o26DzTaGagvPq0Xl/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ボルケニオン.jpg
フリーザー,PK-3773,R,90.0,https://drive.google.com/file/d/1ylt0LGaXtKPjx4KxPFFHrfoYarU4X4ZZ/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/フリーザー.jpg
カイオーガ,PK-3774,R,90.0,https://drive.google.com/file/d/1QudTOTHlHTeAa_WfSzPmAqXRaK1H5GI8/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/カイオーガ.webp
ミュウツー,PK-3775,R,90.0,https://drive.google.com/file/d/1aR58zvZ-LLcNyP3Yun2yJXv2AEGpclBQ/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ミュウツー.jpg
ウッウV,PK-3776,RR,90.0,https://drive.google.com/file/d/1jAIwao_kgHfkLsYY-IwBaYXJi5qdpHfp/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ウッウ.jpg
ワタシラガV,PK-3777,RR,90.0,https://drive.google.com/file/d/1RVAV2UkDanAiTpEqILYxdLSbjjC9y98z/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ワタシラガ.jpg
ラプラスV,PK-3778,RR,90.0,https://drive.google.com/file/d/1qh6SVmasfkVtnVJTFR8U8Al2G50KtS98/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ラプラス.jpg
ストリンダーV,PK-3779,RR,90.0,https://drive.google.com/file/d/1IHqw-ctsTrhKQcsdi525IIdBfuoA5s8r/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ストリンダー.jpg
モルペコV,PK-3780,RR,90.0,https://drive.google.com/file/d/1QzifVqAiilAzwzDUogM63JLSZyNyAFst/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/モルペコ.jpg
カラマネロV,PK-3781,RR,90.0,https://drive.google.com/file/d/11oAYSpRTA2BQSPDkRgnIFpZK-j2Y0xph/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/カラマネロ.jpg
ハガネールV,PK-3782,RR,90.0,https://drive.google.com/file/d/1W59ogZnxteM-gGcBSYU5AFaymBnpOVdu/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ハガネール.webp
ダイオウドウV,PK-3783,RR,90.0,https://drive.google.com/file/d/11Wnaq_2vFFzq-NT1nNwBCfx2JHoo8JxQ/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ダイオウドウ.jpg
メタモンV,PK-3784,RR,90.0,https://drive.google.com/file/d/1ytnnuWV51RigSUlZ5ky8j-brztL8cuZy/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/メタモン.webp
トゲキッスV,PK-3785,RR,90.0,https://drive.google.com/file/d/1zF27Gd2Y9hV_TVhZQBW5vBcyL9xzyBM3/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/トゲキッス.jpg
キュウコンV,PK-3786,RR,90.0,https://drive.google.com/file/d/1ZYGtgVgFogpp16DxNA_h1Ns2rYxpUPOq/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/キュウコン.jpg
イエッサンV,PK-3787,RR,90.0,https://drive.google.com/file/d/1e_XAUglNVC_183dGSJHrDIU-5fGzr6OJ/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/イエッサン.jpg
イシヘンジンV,PK-3788,RR,90.0,https://drive.google.com/file/d/1VPzE_v0U9FGi861ZAcaCQkaKYczopG0D/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/イシヘンジン.jpg
ファイアローV,PK-3789,RR,90.0,https://drive.google.com/file/d/1Zz6uxBKG87HVlpZTWyXpiuKPFc8UT2aO/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ファイアロー.jpg
コータスV,PK-3790,RR,90.0,https://drive.google.com/file/d/1Sub4y2aCJ61JVKsTiGaPL_Wj7xyfQNx8/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/コータス.webp
ガラルヒヒダルマV,PK-3791,RR,90.0,https://drive.google.com/file/d/1KLJENv8zRJS8a6YwguL4OFTGcer7whkz/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ガラルヒヒダルマ.jpg
コスモッグ,PK-3792,UC,90.0,https://drive.google.com/file/d/1k6w56X0-2d_Q1KN1CO8miGmawtJPLlZl/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/コスモッグ.jpg
コスモウム,PK-3793,UC,90.0,https://drive.google.com/file/d/17_Yph4I79blWC3uhHO-U7oF-oW-Vyggm/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/コスモウム.jpg
ルナアーラ,PK-3794,UC,90.0,https://drive.google.com/file/d/110W5xssR4FQF_JYq1-TAom1gf9qw22Bm/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ルナアーラ.jpg
ディンルーex,PK-3795,RR,90.0,https://drive.google.com/file/d/1ZKZynHqKCpL7am2YtCg8zW9558vbytRS/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ディンルー.jpg
イーユイex,PK-3796,RR,90.0,https://drive.google.com/file/d/1atW9srkSxepgA3Md9u1VkPfU-LNj0lUP/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/イーユイ.jpg
ハラバリーex,PK-3797,RR,90.0,https://drive.google.com/file/d/1c4h-ieJgfGylEU00FqdLG23VCoOt9TSJ/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/ハラバリー.jpg
オンバーンex,PK-3798,RR,90.0,https://drive.google.com/file/d/1e_Zxv9wj9ciZPalOw7yTaCpBSIGttxel/view?usp=drivesdk,/Users/kotarokashiwai/pokeca/renamed_sample/オンバーン.jpg
